file_name,total_amount
company/25526/costs/1579786227.pdf,105.27
company/154742/costs/1572424136.pdf,73.81
company/10363/costs/1588104088.jpeg,699.94
company/6105/costs/1611692030.pdf,15.75
company/204574/costs/1575819540.PDF,1537.76
company/25526/costs/1493025050.jpeg,59.55
company/25916/costs/1626679069.jpeg,42.0
company/75483/costs/1540900850.pdf,32.23
company/79176/costs/1574931830.jpeg,4.58
company/79124/costs/1510219725.jpg,21.23
company/10363/costs/1432664035.jpeg,34.1
company/18812/costs/1540370006.jpg,4.19
company/18045/costs/1461515668.png,37.7
company/21769/costs/1608488850.jpg,70.5
company/24050/costs/1549901645.png,61.65
company/345236/costs/1595361303.jpg,113.7
company/66331/costs/1564382136.jpg,67.0
company/68925/costs/1519720253.jpeg,370.44
company/23321/costs/1571132533.jpeg,18.15
company/267944/costs/1599908203.jpeg,44.41
company/197951/costs/1584980243.jpeg,115.0
company/1736/costs/1507808592.jpeg,2.99
company/96807/costs/1506000958.jpg,4.05
company/191444/costs/1603361885.pdf,15.71
company/13437/costs/1482324810.jpeg,24.95
company/107385/costs/1513259773.jpeg,14.0
company/42694/costs/1573027973.pdf,75.78
company/79124/costs/1568972921.pdf,262.12
company/117279/costs/1519288781.jpeg,44.0
company/1736/costs/1592940300.jpg,36.76
company/17074/costs/1586169749.jpeg,46.5
company/129959/costs/1547037833.jpeg,12.89
company/61692/costs/1498569580.jpg,20.05
company/197951/costs/1605527135.jpeg,19.0
company/122710/costs/1611308899.jpeg,5.75
company/65323/costs/1556225341.jpeg,8.57
company/21769/costs/1491924488.jpg,56.0
company/6939/costs/1513777841.pdf,5.0
company/6504/costs/1547468840.jpeg,9.4
company/36478/costs/1471807674.pdf,428.0
company/99556/costs/1539963146.pdf,14.0
company/85939/costs/1512474484.pdf,248.05
company/85939/costs/1495540619.jpg,4.13
company/9270/costs/1445978458.jpeg,1.41
company/6504/costs/1532090626.jpeg,48.0
company/24824/costs/1554755050.pdf,35.79
company/165699/costs/1548270576.jpeg,42.95
company/18812/costs/1595504740.jpg,845.57
company/70186/costs/1554127904.jpg,74.5
company/75546/costs/1609245738.pdf,817.94
company/6/costs/1516222057.pdf,700.23
company/204574/costs/1574085988.jpeg,13.2
company/22120/costs/1549531606.pdf,271.0
company/15855/costs/1498291864.jpg,1567.0
company/148390/costs/1531401638.jpeg,2.5
company/5690/costs/1626370349.pdf,13.41
company/126533/costs/1595588717.png,29.51
company/22361/costs/1514971803.jpeg,54.92
company/126812/costs/1534180665.jpg,7.17
company/133579/costs/1611496389.pdf,28.28
company/113382/costs/1603541619.jpg,17.9
company/99929/costs/1536924920.jpg,50.8
company/10688/costs/1515075309.jpeg,32.69
company/191444/costs/1584182851.jpg,47.94
company/302018/costs/1610641229.pdf,1238.8
company/14381/costs/1599655045.jpeg,12.98
company/1134/costs/1508134474.jpeg,2.0
company/36582/costs/1464607412.jpeg,16.7
company/27439/costs/1579083989.jpg,21.0
company/79124/costs/1524209231.jpeg,118.47
company/98475/costs/1611926427.pdf,77.02
company/10688/costs/1530014284.jpeg,36.25
company/323007/costs/1626684209.jpg,13.56
company/5217/costs/1443320850.jpeg,38.0
company/51126/costs/1503673316.jpeg,67.03
company/66331/costs/1533818027.pdf,481.58
company/129959/costs/1578565273.jpeg,4.19
company/84357/costs/1503480108.jpeg,26.08
company/1/costs/1572433932.jpeg,3.74
company/74880/costs/1531652829.jpeg,10.0
company/15855/costs/1535179140.jpeg,97.26
company/199097/costs/1607872341.pdf,516.98
company/65896/costs/1532019097.jpeg,10.6
company/117332/costs/1568799782.jpeg,116.0
company/74231/costs/1536067437.jpeg,3.25
company/66331/costs/1486455467.jpg,29.95
company/25526/costs/1587472109.pdf,808.06
company/38408/costs/1580209943.jpeg,54.5
company/291984/costs/1576778316.jpg,225.0
company/74231/costs/1608630941.pdf,19.36
company/101103/costs/1579647140.jpeg,38.86
company/75483/costs/1540028348.jpg,50.19
company/79124/costs/1598256785.jpg,0.99
company/129997/costs/1594985769.pdf,544.5
company/136148/costs/1542108514.pdf,3630.0
company/79176/costs/1575413061.jpeg,7.9
company/6939/costs/1508512756.PDF,3518.68
company/202881/costs/1618490687.jpeg,5.45
company/67135/costs/1577737881.jpeg,4.0
company/185949/costs/1595161554.jpeg,57.25
company/124980/costs/1584605106.pdf,8772.5
company/51522/costs/1490254717.jpg,78.73
company/12028/costs/1484169444.pdf,52.03
company/108539/costs/1580600067.pdf,3172.37
company/63945/costs/1493210153.jpeg,4.06
company/1261/costs/1571749124.pdf,145.2
company/5098/costs/1580122311.jpeg,30.5
company/200163/costs/1603709372.jpeg,16.0
company/29342/costs/1591618102.pdf,187.77
company/105637/costs/1532443278.jpeg,30.75
company/912/costs/1605775928.pdf,23.99
company/204574/costs/1596118929.png,72.5
company/80561/costs/1532948852.jpg,15.5
company/23321/costs/1452466107.jpeg,91.88
company/22120/costs/1541927046.jpeg,86.4
company/22120/costs/1493048730.jpeg,1.15
company/60438/costs/1566460757.jpeg,14.98
company/128840/costs/1561285614.jpeg,6.55
company/49595/costs/1489388159.jpeg,39.1
company/129959/costs/1531417137.jpeg,21.49
company/81377/costs/1609161502.jpeg,2.6
company/41564/costs/1606659805.jpeg,24.85
company/74231/costs/1547146792.jpeg,4.2
company/117332/costs/1561543728.jpeg,5.46
company/41564/costs/1546696090.jpeg,27.25
company/42356/costs/1524808410.PDF,548.04
company/18812/costs/1548157613.jpg,47.19
company/79176/costs/1552467335.jpeg,7.49
company/18134/costs/1523526755.jpeg,2.7
company/74880/costs/1548779404.pdf,133.1
company/21931/costs/1529934530.jpeg,68.22
company/87030/costs/1547136713.jpeg,32.03
company/13092/costs/1456484339.jpeg,42.69
company/15274/costs/1540405782.jpeg,20.78
company/107385/costs/1547199363.jpeg,2.75
company/912/costs/1600621754.jpeg,22.5
company/5357/costs/1458313732.jpeg,113.88
company/6695/costs/1522573803.jpeg,6.99
company/107385/costs/1529045684.docx,100.0
company/30532/costs/1497954654.jpg,41.93
company/38408/costs/1540308622.jpeg,21.71
company/101103/costs/1532594738.jpeg,5.59
company/66331/costs/1483028942.jpg,61.0
company/14381/costs/1533652105.jpeg,4.29
company/302018/costs/1610641167.pdf,2213.9
company/335/costs/140828277348.jpeg,45.21
company/2228/costs/1587997161.pdf,190.96
company/36582/costs/1463660430.jpg,19.72
company/22120/costs/1540309978.jpeg,292.69
company/139804/costs/1529151107.jpeg,5.0
company/27274/costs/1597748906.jpeg,20.0
company/1736/costs/1572473580.pdf,30.0
company/18812/costs/1540366288.jpg,16.34
company/53636/costs/1619769518.pdf,6.75
company/87030/costs/1599837095.jpeg,223.16
company/18134/costs/1512497228.jpeg,29.9
company/231125/costs/1575216730.jpeg,24.05
company/18812/costs/1447699704.jpg,120.54
company/107238/costs/1540896311.jpeg,6.28
company/147813/costs/1601073157.jpeg,340.0
company/70186/costs/1584896401.jpg,93.0
company/42694/costs/1585673351.pdf,18.15
company/42694/costs/1550056657.jpg,9.4
company/124980/costs/1567089584.jpeg,5.6
company/71878/costs/1580479991.jpeg,13.6
company/32606/costs/1524901410.pdf,13.68
company/139804/costs/1556558752.jpeg,7.8
company/5357/costs/1452950457.pdf,259.0
company/27348/costs/1618741531.pdf,62.5
company/14577/costs/1604391388.jpeg,67.46
company/335/costs/1493381859.jpeg,116.5
company/912/costs/139497011383,65.0
company/110910/costs/1525112970.pdf,366.9
company/185949/costs/1598195744.jpeg,40.2
company/23257/costs/1626861053.jpg,54.58
company/23457/costs/1495428946.jpeg,47.37
company/50010/costs/1585568978.jpeg,42.6
company/200386/costs/1593344527.jpeg,6.0
company/912/costs/1454090627.jpeg,9.85
company/167275/costs/1611072656.pdf,7.99
company/184963/costs/1550329465.jpeg,161.84
company/15274/costs/1619768438.jpeg,69.36
company/345236/costs/1595363176.pdf,17.42
company/912/costs/1538983142.docx,363.0
company/67380/costs/1618395358.jpeg,7.0
company/23257/costs/1585400696.jpg,38.5
company/79124/costs/1533410577.jpeg,95.38
company/95481/costs/1499352634.jpeg,4.78
company/25526/costs/1532094027.pdf,18.25
company/124413/costs/1584097306.pdf,13.29
company/13437/costs/1498925958.jpeg,27.75
company/100976/costs/1527150222.pdf,307.34
company/27579/costs/1514387063.jpeg,25.2
company/1/costs/139427328412.jpeg,3.15
company/23321/costs/1562698155.jpeg,353.93
company/16748/costs/1587047505.jpeg,14.0
company/13712/costs/1506586735.jpeg,14.3
company/51126/costs/1517311136.jpg,3.95
company/67380/costs/1578858397.jpeg,5.5
company/6762/costs/1464088933.jpg,5.5
company/70186/costs/1546967611.pdf,33.9
company/6/costs/1516213409.jpeg,33.31
company/75483/costs/1537807886.jpg,10.34
company/61124/costs/1509796863.jpg,970.19
company/70186/costs/1485183187.jpg,81.8
company/8234/costs/1568986665.pdf,125.0
company/208165/costs/1620282445.pdf,349.0
company/122710/costs/1546943712.jpeg,12.0
company/4032/costs/1484855403.jpeg,23.89
company/122947/costs/1523200622.jpeg,9.5
company/58513/costs/1540550789.pdf,1647.0
company/9/costs/1592495222.jpeg,4.49
company/231125/costs/1604051739.jpeg,14.95
company/25526/costs/1618998560.jpeg,20.65
company/200671/costs/1592914263.jpg,35.81
company/206975/costs/1621404090.pdf,150.04
company/101103/costs/1517230559.jpeg,2.97
company/133579/costs/1572295758.pdf,254.3
company/21860/costs/1551269873.jpeg,9.9
company/81377/costs/1506715134.jpeg,105.39
company/79124/costs/1511697708.jpg,31.95
company/52/costs/1532684959.jpg,1815.0
company/170475/costs/1554145920.jpeg,149.86
company/30336/costs/1500814361.jpg,422.8
company/27274/costs/1526126830.jpeg,23.48
company/46168/costs/1625477773.jpg,12.95
company/22120/costs/1601222091.jpeg,109.99
company/12325/costs/1481111880.jpeg,48.3
company/11170/costs/1523096630.pdf,27.48
company/18955/costs/1474898254.pdf,73.95
company/241726/costs/1609338633.jpg,62.21
company/117279/costs/1532888816.jpeg,133.36
company/5217/costs/1500022283.jpeg,55.95
company/52/costs/1512383323.jpeg,31.0
company/27603/costs/1598947787.jpeg,37.5
company/976/costs/1595753407.jpg,13.93
company/33443/costs/1626334976.jpeg,30.9
company/63945/costs/1513773012.jpg,4.29
company/142174/costs/1589996193.PDF,147.62
company/29342/costs/1612169631.jpeg,60.5
company/79176/costs/1556179821.jpeg,8.05
company/113382/costs/1509362590.jpeg,7.75
company/11349/costs/1586170149.pdf,2.85
company/291984/costs/1576051045.jpg,197.23
company/18812/costs/1547457314.jpg,310.93
company/16748/costs/1537460208.jpeg,13.0
company/6105/costs/1525023347.pdf,26.0
company/9/costs/1574695716.jpeg,42.0
company/4032/costs/1422627973.jpeg,14.9
company/175699/costs/1587265336.jpg,76.15
company/32632/costs/1562431785.jpeg,2.5
company/67380/costs/1570644212.pdf,15.49
company/103703/costs/1521551279.jpeg,17.95
company/72928/costs/1556001019.jpeg,2.07
company/100976/costs/1525110165.jpeg,16.41
company/202881/costs/1602506722.jpg,9.99
company/13712/costs/1554450493.jpeg,9.95
company/23649/costs/1521717138.jpeg,6.2
company/302018/costs/1610914595.pdf,1005.99
company/180972/costs/1601478461.pdf,79.26
company/18318/costs/1468182993.pdf,33.35
company/22120/costs/1543491426.pdf,2399.0
company/141637/costs/1550611272.jpeg,6.95
company/11140/costs/1561466220.jpeg,11.5
company/27439/costs/1506670825.jpg,210.36
company/117332/costs/1611486150.pdf,33.84
company/51126/costs/1495713560.jpeg,150.0
company/133665/costs/1591390608.jpeg,208.5
company/79756/costs/1572524695.jpeg,25.0
company/10363/costs/1432901572.jpeg,40.0
company/110911/costs/1515965269.jpeg,8.5
company/13247/costs/1539504244.jpeg,4.5
company/230352/costs/1605623181.pdf,151.25
company/71878/costs/1612123449.jpeg,13.99
company/22120/costs/1592347239.jpeg,2.69
company/154742/costs/1600682546.png,26.62
company/23321/costs/1482864286.jpeg,11.5
company/101103/costs/1627970774.jpeg,61.56
company/13437/costs/1522765230.jpeg,29.6
company/231125/costs/1623838981.jpeg,10.0
company/79124/costs/1504085952.jpeg,19.36
company/32606/costs/1515329097.pdf,4.5
company/11882/costs/1443510365.pdf,4.55
company/61124/costs/1581285771.pdf,37.03
company/25526/costs/1569509839.pdf,44.25
company/51522/costs/1562738477.jpg,909.92
company/27439/costs/1546877312.pdf,135.12
company/87030/costs/1624030376.jpeg,33.15
company/1220/costs/1509520746.JPG,2.5
company/75483/costs/1503306970.jpg,12.99
company/294842/costs/1625148470.pdf,15.0
company/2228/costs/1467968939.pdf,12.1
company/61124/costs/1532946382.PDF,361.1
company/206975/costs/1587278289.jpg,7.8
company/107063/costs/1594143661.pdf,32.94
company/18812/costs/1555492458.jpg,23.82
company/33443/costs/1480161668.jpeg,3.05
company/16748/costs/1532101926.jpeg,9.7
company/68925/costs/1501083372.jpeg,39.12
company/9/costs/1452638109.jpeg,84.0
company/2013/costs/1514734699.pdf,195.14
company/287939/costs/1618319635.PDF,136.94
company/6939/costs/1499438332.pdf,326.29
company/126812/costs/1543002610.jpg,15.11
company/1347/costs/1565779872.jpg,4.37
company/5098/costs/1509350833.jpeg,249.0
company/231125/costs/1586429033.jpeg,4.4
company/99556/costs/1561378746.jpg,85.01
company/51126/costs/1522164198.jpeg,671.55
company/30802/costs/1508330713.pdf,200.7
company/13712/costs/1467014076.jpeg,11.3
company/310710/costs/1619879332.pdf,48.58
company/18305/costs/1501501231.jpg,50.48
company/128840/costs/1532429356.jpeg,5.98
company/36478/costs/1481117678.jpeg,295.0
company/49369/costs/1471331592.pdf,6.45
company/4032/costs/1434627286.jpeg,9.57
company/184963/costs/1555540006.jpeg,7.45
company/16749/costs/1591543573.jpg,97.32
company/30802/costs/1519727168.pdf,36.5
company/72928/costs/1594542497.jpg,7.5
company/10812/costs/1454679679.jpeg,27.65
company/56070/costs/1562180537.jpg,13.93
company/27579/costs/1456752328.jpeg,17.54
company/200386/costs/1581330341.jpeg,42.5
company/6111/costs/1516789780.pdf,130.68
company/18045/costs/1454153264.jpeg,20.24
company/104996/costs/1582110297.pdf,6.52
company/1770/costs/1600495815.jpg,4.69
company/25997/costs/1468025970.jpeg,12.1
company/65896/costs/1492169525.jpeg,22.4
company/154742/costs/1567108207.pdf,-129.54
company/32632/costs/1603466427.png,149.99
company/184963/costs/1586959795.jpeg,10.29
company/13350/costs/1442957092.jpg,28.95
company/210873/costs/1552993878.jpeg,1800.0
company/1070/costs/1467447984.JPG,160.0
company/9/costs/1475005061.jpeg,11.0
company/1070/costs/1475785566.jpeg,2.5
company/65323/costs/1482505583.jpeg,2.09
company/30802/costs/1567670128.pdf,23.5
company/95481/costs/1508468026.jpeg,2.26
company/107238/costs/1556529091.jpeg,5.46
company/148390/costs/1533645316.jpeg,19.55
company/79124/costs/1593452471.jpg,38.72
company/102493/costs/1580277335.pdf,12.1
company/117332/costs/1562085943.pdf,5.2
company/10363/costs/1572010978.jpeg,219.9
company/8234/costs/1584536570.pdf,740.0
company/202881/costs/1623842657.jpeg,42.81
company/5098/costs/1461680053.jpeg,130.09
company/22120/costs/1523037142.jpeg,27.93
company/16430/costs/1532066005.jpeg,9.45
company/36582/costs/1461767673.jpeg,13.99
company/7415/costs/1614778409.jpeg,19.5
company/60438/costs/1579731321.jpeg,4.1
company/124980/costs/1608107798.pdf,531.71
company/933/costs/1564143337.jpeg,7.68
company/24824/costs/1552554026.jpeg,2.08
company/10812/costs/1500284612.jpg,16.5
company/41564/costs/1546549461.jpeg,29.0
company/206975/costs/1590213836.jpg,4.26
company/16749/costs/1572504792.jpg,111.93
company/58513/costs/1506805850.jpeg,30.0
company/180972/costs/1605268456.pdf,349.69
company/102493/costs/1559885906.jpeg,5.58
company/294842/costs/1588599356.pdf,4767.8
company/27348/costs/1547894462.pdf,277.65
company/23321/costs/1571132641.jpeg,471.9
company/199097/costs/1550517833.pdf,1256.22
company/72143/costs/1538042348.jpg,87.51
company/67135/costs/1577383669.pdf,21.0
company/27274/costs/1467546227.png,5.0
company/5690/costs/1626372754.pdf,463.79
company/25526/costs/1524136981.pdf,21.68
company/23321/costs/1626208019.jpeg,126.98
company/323007/costs/1603151142.jpg,26.0
company/60438/costs/1498561390.jpeg,77.34
company/23321/costs/1452355602.jpeg,3.36
company/22120/costs/1563193668.jpeg,40.0
company/202881/costs/1582473657.jpg,8.25
company/15274/costs/1611918832.jpeg,6.0
company/2013/costs/1575457049.pdf,3509.0
company/18045/costs/1461515325.png,9.99
company/79756/costs/1516112394.jpeg,5.51
company/912/costs/1566767258.jpeg,25.5
company/184963/costs/1555541564.jpeg,256.7
company/100976/costs/1538400559.jpeg,27.65
company/206975/costs/1556518001.jpeg,48.45
company/86417/costs/1519123284.jpg,6.49
company/323007/costs/1615285343.jpg,19.78
company/912/costs/1463420342.jpeg,112.75
company/199097/costs/1614946800.jpg,42.98
company/11140/costs/1578474058.pdf,60.5
company/9/costs/1583413662.jpeg,2.99
company/79756/costs/1502303105.jpeg,5.4
company/128840/costs/1549628557.jpeg,5.2
company/81377/costs/1492168532.jpeg,7.5
company/122947/costs/1588754414.jpeg,2.75
company/5098/costs/1509352478.jpeg,9.4
company/18134/costs/1614641646.png,17.93
company/10363/costs/1625725737.jpeg,205.7
company/191444/costs/1574763656.jpg,183.46
company/72143/costs/1503226435.jpeg,133.85
company/241726/costs/1608903106.jpg,24.89
company/197951/costs/1625749639.jpeg,8.8
company/1220/costs/1452600295.pdf,3.92
company/8234/costs/1595347564.pdf,700.0
company/18134/costs/1622382804.pdf,51.98
company/8234/costs/1569487145.pdf,600.0
company/18342/costs/1564480662.jpeg,74.49
company/107063/costs/1551867150.jpg,21.33
company/1220/costs/1455122400.jpeg,6.87
company/65323/costs/1563916626.jpeg,13.3
company/79862/costs/1626377985.jpeg,37.24
company/2013/costs/1536747415.pdf,2700.0
company/200386/costs/1568461593.jpeg,12.98
company/180972/costs/1598003648.pdf,50.29
company/57823/costs/1568133289.pdf,145.0
company/13247/costs/1524144206.jpeg,11.9
company/203481/costs/1590415863.jpeg,37.02
company/146797/costs/1583752510.pdf,9.0
company/207481/costs/1598864740.jpg,20.5
company/96807/costs/1499590520.jpg,12.0
company/11349/costs/1542715343.pdf,14.48
company/41564/costs/1497700749.jpeg,2.5
company/22120/costs/1541239963.jpg,2.99
company/10430/costs/1441715676.jpeg,2.0
company/17091/costs/1474380949.pdf,542.15
company/107238/costs/1540846947.jpeg,66.0
company/11591/costs/1511179413.PDF,49.99
company/58278/costs/1587978296.pdf,31.0
company/25997/costs/1580045692.pdf,17.63
company/63945/costs/1493210337.jpeg,340.0
company/302018/costs/1594385708.pdf,855.47
company/6433/costs/1453134440.jpeg,17.75
company/27348/costs/1551800249.pdf,16.56
company/101103/costs/1537815947.jpeg,0.99
company/23649/costs/1502436132.pdf,9.68
company/107238/costs/1612014823.jpeg,15.85
